2023-12-09T10:07:18.069+05:30  INFO 12944 --- [main] h.a.SimplyFlyAirTicketBookingApplication : Starting SimplyFlyAirTicketBookingApplication using Java 17.0.8.1 with PID 12944 (C:\Users\USER\AirTicketBookingBackend\SimplyFly-AirTicketBooking\target\classes started by USER in C:\Users\USER\AirTicketBookingBackend\SimplyFly-AirTicketBooking)
2023-12-09T10:07:18.076+05:30  INFO 12944 --- [main] h.a.SimplyFlyAirTicketBookingApplication : No active profile set, falling back to 1 default profile: "default"
2023-12-09T10:07:20.416+05:30  INFO 12944 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-12-09T10:07:20.538+05:30  INFO 12944 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 107 ms. Found 7 JPA repository interfaces.
2023-12-09T10:49:36.544+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:49:36.545+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:49:36.556+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:49:36.556+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:49:36.559+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Validating token for username: yashwanth
2023-12-09T10:49:36.559+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Checking if token is expired
2023-12-09T10:49:36.559+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting expiration from token
2023-12-09T10:49:36.559+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:49:36.565+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.controller.TicketRestController    : Received request to view all ticket details
2023-12-09T10:49:36.565+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.TicketServiceimp          : Ticket Service Implementation - Fetching all tickets.
2023-12-09T10:49:36.670+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.TicketServiceimp          : Ticket Service Implementation - All tickets fetched successfully.
2023-12-09T10:49:37.724+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:49:37.725+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:49:37.735+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:49:37.735+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:49:37.737+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Validating token for username: yashwanth
2023-12-09T10:49:37.738+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Checking if token is expired
2023-12-09T10:49:37.738+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Extracting expiration from token
2023-12-09T10:49:37.738+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:49:37.742+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.c.FlightOwnerRestController        : Received request to get all flight owners
2023-12-09T10:49:37.742+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.FlightownerServiceImp     : Flight Owner Service Implementation - Fetching all Flight Owners
2023-12-09T10:49:52.784+05:30  INFO 12944 --- [http-nio-8080-exec-1] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:49:52.785+05:30  INFO 12944 --- [http-nio-8080-exec-1] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:49:52.793+05:30  INFO 12944 --- [http-nio-8080-exec-1] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:49:52.794+05:30  INFO 12944 --- [http-nio-8080-exec-1] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:49:52.796+05:30  INFO 12944 --- [http-nio-8080-exec-1] c.h.a.services.JwtService                : Validating token for username: yashwanth
2023-12-09T10:49:52.796+05:30  INFO 12944 --- [http-nio-8080-exec-1] c.h.a.services.JwtService                : Checking if token is expired
2023-12-09T10:49:52.797+05:30  INFO 12944 --- [http-nio-8080-exec-1] c.h.a.services.JwtService                : Extracting expiration from token
2023-12-09T10:49:52.797+05:30  INFO 12944 --- [http-nio-8080-exec-1] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:49:52.801+05:30  INFO 12944 --- [http-nio-8080-exec-1] c.h.a.c.FlightOwnerRestController        : Received request to get all flight owners
2023-12-09T10:49:52.802+05:30  INFO 12944 --- [http-nio-8080-exec-1] c.h.a.services.FlightownerServiceImp     : Flight Owner Service Implementation - Fetching all Flight Owners
2023-12-09T10:51:52.756+05:30  INFO 12944 --- [http-nio-8080-exec-3] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:51:52.757+05:30  INFO 12944 --- [http-nio-8080-exec-3] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:51:52.770+05:30  INFO 12944 --- [http-nio-8080-exec-3] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:51:52.770+05:30  INFO 12944 --- [http-nio-8080-exec-3] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:51:52.775+05:30  INFO 12944 --- [http-nio-8080-exec-3] c.h.a.services.JwtService                : Validating token for username: yashwanth
2023-12-09T10:51:52.775+05:30  INFO 12944 --- [http-nio-8080-exec-3] c.h.a.services.JwtService                : Checking if token is expired
2023-12-09T10:51:52.776+05:30  INFO 12944 --- [http-nio-8080-exec-3] c.h.a.services.JwtService                : Extracting expiration from token
2023-12-09T10:51:52.777+05:30  INFO 12944 --- [http-nio-8080-exec-3] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:51:52.789+05:30  INFO 12944 --- [http-nio-8080-exec-3] c.h.a.c.FlightOwnerRestController        : Received request to get all flight owners
2023-12-09T10:51:52.789+05:30  INFO 12944 --- [http-nio-8080-exec-3] c.h.a.services.FlightownerServiceImp     : Flight Owner Service Implementation - Fetching all Flight Owners
2023-12-09T10:52:04.876+05:30  INFO 12944 --- [http-nio-8080-exec-5] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:52:04.877+05:30  INFO 12944 --- [http-nio-8080-exec-5] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:52:04.884+05:30  INFO 12944 --- [http-nio-8080-exec-5] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:52:04.885+05:30  INFO 12944 --- [http-nio-8080-exec-5] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:52:04.893+05:30  INFO 12944 --- [http-nio-8080-exec-5] c.h.a.services.JwtService                : Validating token for username: yashwanth
2023-12-09T10:52:04.894+05:30  INFO 12944 --- [http-nio-8080-exec-5] c.h.a.services.JwtService                : Checking if token is expired
2023-12-09T10:52:04.894+05:30  INFO 12944 --- [http-nio-8080-exec-5] c.h.a.services.JwtService                : Extracting expiration from token
2023-12-09T10:52:04.894+05:30  INFO 12944 --- [http-nio-8080-exec-5] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:52:04.899+05:30  INFO 12944 --- [http-nio-8080-exec-5] c.h.a.c.FlightOwnerRestController        : Received request to get all flight owners
2023-12-09T10:52:04.900+05:30  INFO 12944 --- [http-nio-8080-exec-5] c.h.a.services.FlightownerServiceImp     : Flight Owner Service Implementation - Fetching all Flight Owners
2023-12-09T10:52:10.046+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:52:10.047+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:52:10.057+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:52:10.057+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:52:10.060+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.services.JwtService                : Validating token for username: yashwanth
2023-12-09T10:52:10.060+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.services.JwtService                : Checking if token is expired
2023-12-09T10:52:10.060+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.services.JwtService                : Extracting expiration from token
2023-12-09T10:52:10.060+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:52:10.066+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.controller.TicketRestController    : Received request to view all ticket details
2023-12-09T10:52:10.066+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.services.TicketServiceimp          : Ticket Service Implementation - Fetching all tickets.
2023-12-09T10:52:10.173+05:30  INFO 12944 --- [http-nio-8080-exec-4] c.h.a.services.TicketServiceimp          : Ticket Service Implementation - All tickets fetched successfully.
2023-12-09T10:52:28.721+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:52:28.722+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:52:28.732+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:52:28.732+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:52:28.735+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.services.JwtService                : Validating token for username: yashwanth
2023-12-09T10:52:28.735+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.services.JwtService                : Checking if token is expired
2023-12-09T10:52:28.735+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.services.JwtService                : Extracting expiration from token
2023-12-09T10:52:28.735+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:52:28.741+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.controller.TicketRestController    : Received request to view all ticket details
2023-12-09T10:52:28.741+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.services.TicketServiceimp          : Ticket Service Implementation - Fetching all tickets.
2023-12-09T10:52:28.844+05:30  INFO 12944 --- [http-nio-8080-exec-6] c.h.a.services.TicketServiceimp          : Ticket Service Implementation - All tickets fetched successfully.
2023-12-09T10:53:04.418+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:53:04.418+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:53:04.426+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:53:04.426+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:53:04.431+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Validating token for username: yashwanth
2023-12-09T10:53:04.432+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Checking if token is expired
2023-12-09T10:53:04.432+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting expiration from token
2023-12-09T10:53:04.432+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:53:04.439+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.controller.TicketRestController    : Received request to view all ticket details
2023-12-09T10:53:04.439+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.TicketServiceimp          : Ticket Service Implementation - Fetching all tickets.
2023-12-09T10:53:04.536+05:30  INFO 12944 --- [http-nio-8080-exec-7] c.h.a.services.TicketServiceimp          : Ticket Service Implementation - All tickets fetched successfully.
2023-12-09T10:54:54.812+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:54:54.813+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:54:54.826+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Extracting username from token
2023-12-09T10:54:54.827+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Extracting all claims from token
2023-12-09T10:54:54.833+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Validating token for username: yashwanth
2023-12-09T10:54:54.834+05:30  INFO 12944 --- [http-nio-8080-exec-9] c.h.a.services.JwtService                : Checking if token is expired
